Year,Month,Day ,Hour,Irridiance,Temp
2018,8,21,4,0,26.02
2018,8,21,5,6.14,25.91
2018,8,21,6,67.71,26.65
2018,8,21,7,195.35,27.55
2018,8,21,8,333.47,28.49
2018,8,21,9,320.95,29.36
2018,8,21,10,629.57,30.05
2018,8,21,11,554.42,30.6
2018,8,21,12,641.91,30.96
2018,8,21,13,549.85,31.12
2018,8,21,14,518.77,31.08
2018,8,21,15,356.27,30.76
2018,8,21,16,202.22,30.15
2018,8,21,17,74.27,29.38
2018,8,21,18,7.62,28.51
2018,8,21,19,0,28.15
2018,8,21,20,0,27.87
2018,8,21,21,0,27.62
2018,8,21,22,0,27.41
2018,8,21,23,0,27.17
2018,8,22,0,0,26.96
2018,8,22,1,0,26.75
2018,8,22,2,0,26.55
2018,8,22,3,0,26.37
2018,8,22,4,0,26.2
2018,8,22,5,4.94,26.12
2018,8,22,6,53.08,26.83
2018,8,22,7,150.76,27.76
2018,8,22,8,213.16,28.72
2018,8,22,9,359.13,29.63
2018,8,22,10,480.34,30.41
2018,8,22,11,534.08,30.94
2018,8,22,12,517.69,31.15
2018,8,22,13,607.53,31.11
2018,8,22,14,527.02,30.9
2018,8,22,15,437.9,30.56
2018,8,22,16,275.92,30.09
2018,8,22,17,90.01,29.36
2018,8,22,18,7.38,28.47
2018,8,22,19,0,28.16
2018,8,22,20,0,27.96
2018,8,22,21,0,27.78
2018,8,22,22,0,27.51
2018,8,22,23,0,27.19
2018,8,23,0,0,26.87
2018,8,23,1,0,26.62
2018,8,23,2,0,26.43
2018,8,23,3,0,26.3
2018,8,23,4,0,26.22
2018,8,23,5,5.35,26.15
2018,8,23,6,38.39,26.76
2018,8,23,7,161.04,27.76
2018,8,23,8,258.59,28.9
2018,8,23,9,432.42,29.87
2018,8,23,10,519.52,30.74
2018,8,23,11,702.35,31.51
2018,8,23,12,732.66,32.09
2018,8,23,13,738.22,32.3
2018,8,23,14,601.8,32.12
2018,8,23,15,399.33,31.65
2018,8,23,16,216,30.86
2018,8,23,17,81.08,29.91
2018,8,23,18,6.35,28.82
2018,8,23,19,0,28.39
2018,8,23,20,0,28.02
2018,8,23,21,0,27.62
2018,8,23,22,0,27.32
2018,8,23,23,0,27.08
2018,8,24,0,0,26.88
2018,8,24,1,0,26.72
2018,8,24,2,0,26.58
2018,8,24,3,0,26.48
2018,8,24,4,0,26.51
2018,8,24,5,4.91,26.57
2018,8,24,6,28.84,27.01
2018,8,24,7,74.98,27.56
2018,8,24,8,162.16,27.94
2018,8,24,9,288.3,28.25
2018,8,24,10,330.3,28.65
2018,8,24,11,308.52,29
2018,8,24,12,257.79,29.4
2018,8,24,13,273.24,29.69
2018,8,24,14,236.85,29.7
2018,8,24,15,220.72,29.36
2018,8,24,16,132.16,29.01
2018,8,24,17,36.63,28.51
2018,8,24,18,6,27.53
2018,8,24,19,0,27.12
2018,8,24,20,0,26.9
2018,8,24,21,0,26.7
2018,8,24,22,0,26.54
2018,8,24,23,0,26.3
2018,8,25,0,0,26.22
2018,8,25,1,0,26.16
2018,8,25,2,0,26.05
2018,8,25,3,0,25.94
2018,8,25,4,0,25.81
2018,8,25,5,6.42,25.73
2018,8,25,6,71.55,26.55
2018,8,25,7,197.01,27.3
2018,8,25,8,341.8,28
2018,8,25,9,482.41,28.69
2018,8,25,10,648.52,29.23
2018,8,25,11,674.35,29.67
2018,8,25,12,637.09,29.93
2018,8,25,13,584.1,30.09
2018,8,25,14,489.65,30.1
2018,8,25,15,377.6,29.96
2018,8,25,16,215.92,29.64
2018,8,25,17,78.59,29.02
2018,8,25,18,6.78,28.42
2018,8,25,19,0,28.43
2018,8,25,20,0,28.12
2018,8,25,21,0,27.67
2018,8,25,22,0,27.48
2018,8,25,23,0,27.32
2018,8,26,0,0,27.01
2018,8,26,1,0,26.68
2018,8,26,2,0,26.44
2018,8,26,3,0,26.37
2018,8,26,4,0,26.32
2018,8,26,5,5.19,26.17
2018,8,26,6,57.3,26.45
2018,8,26,7,156.94,26.76
2018,8,26,8,290.46,27.2
2018,8,26,9,415.19,27.76
2018,8,26,10,503.3,28.08
2018,8,26,11,572.86,28.28
2018,8,26,12,603.11,28.65
2018,8,26,13,621.42,29.15
2018,8,26,14,516.39,29.61
2018,8,26,15,403.88,29.77
2018,8,26,16,210.38,29.64
2018,8,26,17,75.22,29.02
2018,8,26,18,5.88,28.04
2018,8,26,19,0,27.96
2018,8,26,20,0,27.8
2018,8,26,21,0,27.41
2018,8,26,22,0,27.04
2018,8,26,23,0,26.73
2018,8,27,0,0,26.51
2018,8,27,1,0,26.4
2018,8,27,2,0,26.32
2018,8,27,3,0,26.26
2018,8,27,4,0,26.29
2018,8,27,5,5.41,26.35
2018,8,27,6,82.59,26.88
2018,8,27,7,240.05,27.21
2018,8,27,8,439.59,27.6
2018,8,27,9,550.88,28.15
2018,8,27,10,625.99,28.8
2018,8,27,11,648.09,29.26
2018,8,27,12,720.21,29.46
2018,8,27,13,676.34,29.44
2018,8,27,14,590.32,29.26
2018,8,27,15,457.41,28.93
2018,8,27,16,265.69,28.59
2018,8,27,17,78.06,28.09
2018,8,27,18,4.54,27.32
2018,8,27,19,0,27.01
2018,8,27,20,0,26.8
2018,8,27,21,0,26.57
2018,8,27,22,0,26.35
2018,8,27,23,0,26.15
2018,8,28,0,0,25.95
2018,8,28,1,0,25.76
2018,8,28,2,0,25.59
2018,8,28,3,0,25.4
2018,8,28,4,0,25.23
2018,8,28,5,6.02,25.16
2018,8,28,6,68.79,26.37
2018,8,28,7,192.47,27.46
2018,8,28,8,346.4,28.47
2018,8,28,9,467.62,29.32
2018,8,28,10,569.75,29.8
2018,8,28,11,626.09,30.06
2018,8,28,12,646.74,30.33
2018,8,28,13,604.59,30.49
2018,8,28,14,440.16,30.33
2018,8,28,15,348.86,29.85
2018,8,28,16,208.7,29.43
2018,8,28,17,62.3,28.74
2018,8,28,18,7.02,27.74
2018,8,28,19,0,27.37
2018,8,28,20,0,27.12
2018,8,28,21,0,26.93
2018,8,28,22,0,26.9
2018,8,28,23,0,26.8
2018,8,29,0,0,26.56
2018,8,29,1,0,26.19
2018,8,29,2,0,25.9
2018,8,29,3,0,25.65
2018,8,29,4,0,25.48
2018,8,29,5,6.15,25.41
2018,8,29,6,56.84,26.23
2018,8,29,7,169.57,27.24
2018,8,29,8,293.86,28.34
2018,8,29,9,436.87,29.38
2018,8,29,10,552.3,30.23
2018,8,29,11,564.7,30.83
2018,8,29,12,651.28,31.15
2018,8,29,13,565.35,31.32
2018,8,29,14,533.07,31.26
2018,8,29,15,422.02,30.98
2018,8,29,16,245.84,30.36
2018,8,29,17,70.34,29.32
2018,8,29,18,0,28.19
2018,8,29,19,0,27.81
2018,8,29,20,0,27.55
2018,8,29,21,0,27.32
2018,8,29,22,0,27.11
2018,8,29,23,0,26.84
2018,8,30,0,0,26.54
2018,8,30,1,0,26.32
2018,8,30,2,0,26.15
2018,8,30,3,0,25.94
2018,8,30,4,0,25.73
2018,8,30,5,6.7,25.55
2018,8,30,6,77.4,26.38
2018,8,30,7,228.79,27.34
2018,8,30,8,340.35,28.28
2018,8,30,9,438.54,29.08
2018,8,30,10,514.81,29.89
2018,8,30,11,717.78,30.6
2018,8,30,12,711.67,31.05
2018,8,30,13,594.88,31.2
2018,8,30,14,586.36,31.19
2018,8,30,15,409.54,30.95
2018,8,30,16,263.22,30.52
2018,8,30,17,91.23,29.66
2018,8,30,18,0,28.33
2018,8,30,19,0,27.9
2018,8,30,20,0,27.66
2018,8,30,21,0,27.44
2018,8,30,22,0,27.26
2018,8,30,23,0,27.05
2018,8,31,0,0,26.82
2018,8,31,1,0,26.57
2018,8,31,2,0,26.36
2018,8,31,3,0,26.06
2018,8,31,4,0,25.72
2018,8,31,5,6.07,25.57
2018,8,31,6,77.95,26.4
2018,8,31,7,263.46,27.3
2018,8,31,8,454.74,28.42
2018,8,31,9,581.51,29.48
2018,8,31,10,667.14,30.31
2018,8,31,11,780.42,30.96
2018,8,31,12,728.09,31.44
2018,8,31,13,606.95,31.65
2018,8,31,14,461.13,31.63
2018,8,31,15,338.02,31.26
2018,8,31,16,196.4,30.97
2018,8,31,17,75.52,30.08
2018,8,31,18,0,28.75
2018,8,31,19,0,28.37
2018,8,31,20,0,28.19
2018,8,31,21,0,28.06
2018,8,31,22,0,27.7
2018,8,31,23,0,27.21
2018,9,1,0,0,26.94
2018,9,1,1,0,26.69
2018,9,1,2,0,26.64
2018,9,1,3,0,26.62
2018,9,1,4,0,26.49
2018,9,1,5,6.37,26.37
2018,9,1,6,66.38,26.86
2018,9,1,7,195.53,27.88
2018,9,1,8,358.36,29.03
2018,9,1,9,498.69,29.43
2018,9,1,10,564.01,29.73
2018,9,1,11,699.33,29.87
2018,9,1,12,564.84,29.98
2018,9,1,13,531.95,29.65
2018,9,1,14,417.56,29.22
2018,9,1,15,346.61,28.81
2018,9,1,16,199.1,28.43
2018,9,1,17,49.08,27.83
2018,9,1,18,0,27.15
2018,9,1,19,0,26.92
2018,9,1,20,0,26.78
2018,9,1,21,0,26.64
2018,9,1,22,0,26.46
2018,9,1,23,0,26.22
2018,9,2,0,0,25.98
2018,9,2,1,0,25.78
2018,9,2,2,0,25.62
2018,9,2,3,0,25.43
2018,9,2,4,0,25.28
2018,9,2,5,0,25.19
2018,9,2,6,55.09,25.9
2018,9,2,7,159.45,27.07
2018,9,2,8,264.25,28.33
2018,9,2,9,335.3,29.3
2018,9,2,10,484.86,30.01
2018,9,2,11,607.6,30.52
2018,9,2,12,552.84,30.8
2018,9,2,13,550.34,30.94
2018,9,2,14,553.1,30.79
2018,9,2,15,433.16,30.44
2018,9,2,16,257.57,29.75
2018,9,2,17,73.9,28.73
2018,9,2,18,0,27.33
2018,9,2,19,0,26.88
2018,9,2,20,0,26.6
2018,9,2,21,0,26.4
2018,9,2,22,0,26.26
2018,9,2,23,0,26.1
2018,9,3,0,0,25.98
2018,9,3,1,0,25.81
2018,9,3,2,0,25.65
2018,9,3,3,0,25.54
2018,9,3,4,0,25.44
2018,9,3,5,0,25.3
2018,9,3,6,16.82,26.03
2018,9,3,7,55.7,27.03
2018,9,3,8,93.87,28.11
2018,9,3,9,261.06,29.02
2018,9,3,10,395.43,29.69
2018,9,3,11,490.95,30.19
2018,9,3,12,627.78,30.51
2018,9,3,13,628.73,30.92
2018,9,3,14,559.77,30.97
2018,9,3,15,413.75,30.71
2018,9,3,16,236.7,30.45
2018,9,3,17,61.23,29.58
2018,9,3,18,0,28.12
2018,9,3,19,0,27.69
2018,9,3,20,0,27.48
2018,9,3,21,0,27.3
2018,9,3,22,0,27.11
2018,9,3,23,0,27.01
2018,9,4,0,0,26.94
2018,9,4,1,0,26.85
2018,9,4,2,0,26.77
2018,9,4,3,0,26.62
2018,9,4,4,0,26.41
2018,9,4,5,0,26.12
2018,9,4,6,43.77,26.74
2018,9,4,7,125.76,28.85
2018,9,4,8,237.39,30.45
2018,9,4,9,389.71,31.12
2018,9,4,10,567.81,31.94
2018,9,4,11,624.4,32.51
2018,9,4,12,741.63,32.78
2018,9,4,13,668.45,32.74
2018,9,4,14,577.51,32.51
2018,9,4,15,378.79,31.94
2018,9,4,16,225.43,31.69
2018,9,4,17,69.25,30.55
2018,9,4,18,0,29.19
2018,9,4,19,0,28.73
2018,9,4,20,0,28.41
2018,9,4,21,0,28.08
2018,9,4,22,0,27.73
2018,9,4,23,0,27.42
2018,9,5,0,0,27.15
2018,9,5,1,0,26.91
2018,9,5,2,0,26.73
2018,9,5,3,0,26.75
2018,9,5,4,0,26.81
2018,9,5,5,0,26.57
2018,9,5,6,75.66,27.28
2018,9,5,7,224.45,29.51
2018,9,5,8,362.03,30.65
2018,9,5,9,462.62,30.64
2018,9,5,10,503.05,30.62
2018,9,5,11,551.78,30.73
2018,9,5,12,564.94,30.97
2018,9,5,13,610.01,31.37
2018,9,5,14,538.53,31.55
2018,9,5,15,442.54,31.33
2018,9,5,16,267.59,30.83
2018,9,5,17,81.31,29.87
2018,9,5,18,0,28.4
2018,9,5,19,0,27.94
2018,9,5,20,0,27.59
2018,9,5,21,0,27.25
2018,9,5,22,0,26.87
2018,9,5,23,0,26.55
2018,9,6,0,0,26.29
2018,9,6,1,0,26.05
2018,9,6,2,0,25.72
2018,9,6,3,0,25.38
2018,9,6,4,0,25.15
2018,9,6,5,0,24.9
2018,9,6,6,92.92,25.74
2018,9,6,7,291.34,27.3
2018,9,6,8,475.09,28.52
2018,9,6,9,618.98,29.26
2018,9,6,10,748.09,29.78
2018,9,6,11,716.5,30.33
2018,9,6,12,708.99,30.77
2018,9,6,13,643.62,30.94
2018,9,6,14,558.17,30.84
2018,9,6,15,398.71,30.51
2018,9,6,16,231.22,29.91
2018,9,6,17,72.59,28.91
2018,9,6,18,0,27.63
2018,9,6,19,0,27.19
2018,9,6,20,0,26.85
2018,9,6,21,0,26.49
2018,9,6,22,0,26.08
2018,9,6,23,0,25.74
2018,9,7,0,0,25.54
2018,9,7,1,0,25.47
2018,9,7,2,0,25.44
2018,9,7,3,0,25.4
2018,9,7,4,0,25.29
2018,9,7,5,0,25.15
2018,9,7,6,78.05,25.45
2018,9,7,7,231.38,26.33
2018,9,7,8,391.08,27.39
2018,9,7,9,543.54,28.45
2018,9,7,10,562.91,29.35
2018,9,7,11,717.41,30.21
2018,9,7,12,604.01,30.77
2018,9,7,13,642.26,31.01
2018,9,7,14,513.64,31.02
2018,9,7,15,353.85,30.75
2018,9,7,16,275.74,30.15
2018,9,7,17,65.02,29.11
2018,9,7,18,0,27.56
2018,9,7,19,0,27.05
2018,9,7,20,0,26.65
2018,9,7,21,0,26.3
2018,9,7,22,0,25.96
2018,9,7,23,0,25.62
2018,9,8,0,0,25.26
2018,9,8,1,0,24.97
2018,9,8,2,0,24.76
2018,9,8,3,0,24.61
2018,9,8,4,0,24.42
2018,9,8,5,0,24.33
2018,9,8,6,85.19,25.39
2018,9,8,7,222.97,26.76
2018,9,8,8,358.04,28.37
2018,9,8,9,418,29.5
2018,9,8,10,486.89,30.27
2018,9,8,11,592.03,30.88
2018,9,8,12,608.05,31.3
2018,9,8,13,531.01,31.45
2018,9,8,14,463.84,31.4
2018,9,8,15,383.85,31.07
2018,9,8,16,223.09,30.48
2018,9,8,17,55.21,29.48
2018,9,8,18,0,28.01
2018,9,8,19,0,27.52
2018,9,8,20,0,27.21
2018,9,8,21,0,27
2018,9,8,22,0,27.03
2018,9,8,23,0,26.84
2018,9,9,0,0,26.33
2018,9,9,1,0,25.9
2018,9,9,2,0,25.77
2018,9,9,3,0,25.78
2018,9,9,4,0,25.83
2018,9,9,5,0,25.84
2018,9,9,6,50.24,26.38
2018,9,9,7,188.39,27.13
2018,9,9,8,341.11,27.93
2018,9,9,9,462.55,28.7
2018,9,9,10,555.84,29.39
2018,9,9,11,651,29.96
2018,9,9,12,608.07,30.22
2018,9,9,13,534.56,30.3
2018,9,9,14,531.83,30.11
2018,9,9,15,409.8,29.73
2018,9,9,16,202.8,29.04
2018,9,9,17,59.7,28.15
2018,9,9,18,0,26.97
2018,9,9,19,0,26.59
2018,9,9,20,0,26.48
2018,9,9,21,0,26.44
2018,9,9,22,0,26.09
2018,9,9,23,0,25.8
2018,9,10,0,0,25.61
2018,9,10,1,0,25.37
2018,9,10,2,0,25.3
2018,9,10,3,0,25.28
2018,9,10,4,0,25.26
2018,9,10,5,0,25.26
2018,9,10,6,55.02,25.91
2018,9,10,7,170.82,26.7
2018,9,10,8,292.52,27.47
2018,9,10,9,393.79,28.11
2018,9,10,10,518.33,28.69
2018,9,10,11,358.98,29.11
2018,9,10,12,433.35,29.33
2018,9,10,13,418.06,29.37
2018,9,10,14,356.46,29.33
2018,9,10,15,246.78,29.21
2018,9,10,16,130.59,28.73
2018,9,10,17,38.73,27.88
2018,9,10,18,0,27.01
2018,9,10,19,0,26.76
2018,9,10,20,0,26.49
2018,9,10,21,0,26.23
2018,9,10,22,0,25.97
2018,9,10,23,0,25.73
2018,9,11,0,0,25.53
2018,9,11,1,0,25.42
2018,9,11,2,0,25.35
2018,9,11,3,0,25.35
2018,9,11,4,0,25.42
2018,9,11,5,0,25.38
2018,9,11,6,9.18,25.98
2018,9,11,7,27.55,26.91
2018,9,11,8,44.11,27.91
2018,9,11,9,65.98,28.83
2018,9,11,10,76.11,29.56
2018,9,11,11,133.91,30.03
2018,9,11,12,247.18,30.35
2018,9,11,13,289.31,30.44
2018,9,11,14,278.76,30.3
2018,9,11,15,235.19,29.87
2018,9,11,16,122.13,29.29
2018,9,11,17,36.77,28.31
2018,9,11,18,0,27.29
2018,9,11,19,0,27.01
2018,9,11,20,0,26.81
2018,9,11,21,0,26.64
2018,9,11,22,0,26.59
2018,9,11,23,0,26.61
2018,9,12,0,0,26.51
2018,9,12,1,0,26.31
2018,9,12,2,0,26.04
2018,9,12,3,0,25.77
2018,9,12,4,0,25.56
2018,9,12,5,0,25.39
2018,9,12,6,9.76,26.04
2018,9,12,7,27.03,26.9
2018,9,12,8,49.55,27.73
2018,9,12,9,84.59,28.37
2018,9,12,10,213.56,28.88
2018,9,12,11,240.2,29.2
2018,9,12,12,293.19,29.37
2018,9,12,13,321.2,29.35
2018,9,12,14,195,29.16
2018,9,12,15,103.2,28.85
2018,9,12,16,59.54,28.3
2018,9,12,17,24.06,27.55
2018,9,12,18,0,26.94
2018,9,12,19,0,26.62
2018,9,12,20,0,26.37
2018,9,12,21,0,26.19
2018,9,12,22,0,26.07
2018,9,12,23,0,25.94
2018,9,13,0,0,25.86
2018,9,13,1,0,25.76
2018,9,13,2,0,25.59
2018,9,13,3,0,25.47
2018,9,13,4,0,25.4
2018,9,13,5,0,25.37
2018,9,13,6,40.36,25.78
2018,9,13,7,88.78,26.44
2018,9,13,8,190.44,27.12
2018,9,13,9,350.52,27.79
2018,9,13,10,489.85,28.41
2018,9,13,11,518.62,28.86
2018,9,13,12,467,29.08
2018,9,13,13,401.97,29.21
2018,9,13,14,416.22,29.12
2018,9,13,15,308.26,28.93
2018,9,13,16,155.48,28.5
2018,9,13,17,37.62,27.7
2018,9,13,18,0,26.9
2018,9,13,19,0,26.69
2018,9,13,20,0,26.51
2018,9,13,21,0,26.33
2018,9,13,22,0,26.14
2018,9,13,23,0,25.97
2018,9,14,0,0,25.83
2018,9,14,1,0,25.69
2018,9,14,2,0,25.55
2018,9,14,3,0,25.4
2018,9,14,4,0,25.27
2018,9,14,5,0,25.19
2018,9,14,6,9.91,25.81
2018,9,14,7,30.29,26.75
2018,9,14,8,56.07,27.8
2018,9,14,9,94.34,28.75
2018,9,14,10,208.17,29.49
2018,9,14,11,153.73,29.76
2018,9,14,12,422.59,29.88
2018,9,14,13,445.38,29.83
2018,9,14,14,370.34,29.58
2018,9,14,15,259.6,29.33
2018,9,14,16,125.63,28.9
2018,9,14,17,37.41,28.22
2018,9,14,18,0,27.42
2018,9,14,19,0,27.07
2018,9,14,20,0,26.8
2018,9,14,21,0,26.57
2018,9,14,22,0,26.36
2018,9,14,23,0,26.23
2018,9,15,0,0,26.17
2018,9,15,1,0,26.11
2018,9,15,2,0,26.01
2018,9,15,3,0,25.95
2018,9,15,4,0,25.6
2018,9,15,5,0,25.23
2018,9,15,6,58.4,25.65
2018,9,15,7,188.8,26.51
2018,9,15,8,355.14,27.31
2018,9,15,9,493.42,28.48
2018,9,15,10,609.9,29.48
2018,9,15,11,609.42,30.1
2018,9,15,12,627.88,30.6
2018,9,15,13,592.73,30.94
2018,9,15,14,559.23,30.98
2018,9,15,15,385.23,30.76
2018,9,15,16,195.86,30.5
2018,9,15,17,33.09,29.78
2018,9,15,18,0,28.48
2018,9,15,19,0,27.76
2018,9,15,20,0,27.19
2018,9,15,21,0,26.7
2018,9,15,22,0,26.24
2018,9,15,23,0,25.8
2018,9,16,0,0,25.43
2018,9,16,1,0,25.15
2018,9,16,2,0,24.95
2018,9,16,3,0,24.82
2018,9,16,4,0,24.74
2018,9,16,5,0,24.67
2018,9,16,6,69.78,25.69
2018,9,16,7,230.26,27.44
2018,9,16,8,435.16,29.76
2018,9,16,9,615.08,31.47
2018,9,16,10,641.41,31.64
2018,9,16,11,819.36,32.18
2018,9,16,12,812.45,32.47
2018,9,16,13,686.34,32.48
2018,9,16,14,549.12,32.2
2018,9,16,15,392.3,31.89
2018,9,16,16,195.69,31.6
2018,9,16,17,37.34,30.27
2018,9,16,18,0,28.75
2018,9,16,19,0,28.07
2018,9,16,20,0,27.63
2018,9,16,21,0,27.23
2018,9,16,22,0,26.85
2018,9,16,23,0,26.52
2018,9,17,0,0,26.26
2018,9,17,1,0,26.06
2018,9,17,2,0,25.88
2018,9,17,3,0,25.73
2018,9,17,4,0,25.61
2018,9,17,5,0,25.49
2018,9,17,6,84.42,26.41
2018,9,17,7,279.75,28.34
2018,9,17,8,492.66,30.63
2018,9,17,9,629.34,31.69
2018,9,17,10,742.7,32.54
2018,9,17,11,732.3,33.21
2018,9,17,12,749.29,33.48
2018,9,17,13,664.63,33.41
2018,9,17,14,544.96,33.07
2018,9,17,15,425.69,32.8
2018,9,17,16,212.91,31.77
2018,9,17,17,39.48,30.18
2018,9,17,18,0,28.75
2018,9,17,19,0,28.16
2018,9,17,20,0,27.72
2018,9,17,21,0,27.32
2018,9,17,22,0,26.93
2018,9,17,23,0,26.58
2018,9,18,0,0,26.28
2018,9,18,1,0,26.01
2018,9,18,2,0,25.76
2018,9,18,3,0,25.56
2018,9,18,4,0,25.37
2018,9,18,5,0,25.2
2018,9,18,6,87.26,25.95
2018,9,18,7,282.12,27.58
2018,9,18,8,465.23,30.04
2018,9,18,9,599.24,31.93
2018,9,18,10,668.54,32.62
2018,9,18,11,766.72,33.18
2018,9,18,12,766.21,33.45
2018,9,18,13,637.2,33.44
2018,9,18,14,575.71,33.08
2018,9,18,15,433.66,33.45
2018,9,18,16,218.99,32.82
2018,9,18,17,30.62,31.02
2018,9,18,18,0,29.15
2018,9,18,19,0,28.39
2018,9,18,20,0,27.82
2018,9,18,21,0,27.4
2018,9,18,22,0,27.08
2018,9,18,23,0,26.8
2018,9,19,0,0,26.51
2018,9,19,1,0,26.33
2018,9,19,2,0,26.19
2018,9,19,3,0,26.08
2018,9,19,4,0,25.98
2018,9,19,5,0,25.85
2018,9,19,6,76.52,26.47
2018,9,19,7,243.41,27.92
2018,9,19,8,419.3,30.19
2018,9,19,9,584.2,31.75
2018,9,19,10,688.16,32.01
2018,9,19,11,763.43,31.92
2018,9,19,12,680.4,31.65
2018,9,19,13,563.83,31.31
2018,9,19,14,438.19,30.69
2018,9,19,15,321.28,30.33
2018,9,19,16,170.85,29.6
2018,9,19,17,37.3,28.72
2018,9,19,18,0,27.94
2018,9,19,19,0,27.72
2018,9,19,20,0,27.73
2018,9,19,21,0,27.94
2018,9,19,22,0,28.13
2018,9,19,23,0,28.15
2018,9,20,0,0,27.89
2018,9,20,1,0,27.42
2018,9,20,2,0,26.94
2018,9,20,3,0,26.65
2018,9,20,4,0,26.47
2018,9,20,5,0,26.2
2018,9,20,6,11.8,26.06
2018,9,20,7,49.53,26.08
2018,9,20,8,136.59,26.55
2018,9,20,9,332.55,27.5
2018,9,20,10,486.99,28.21
2018,9,20,11,500.73,28.6
2018,9,20,12,467.84,28.72
2018,9,20,13,365.16,28.7
2018,9,20,14,218.02,28.65
2018,9,20,15,243.11,28.5
2018,9,20,16,119.73,28.32
2018,9,20,17,27.8,27.83
2018,9,20,18,0,27.36
2018,9,20,19,0,27.12
2018,9,20,20,0,26.87
2018,9,20,21,0,26.57
2018,9,20,22,0,26.35
2018,9,20,23,0,26.19
2018,9,21,0,0,26.05
2018,9,21,1,0,25.91
2018,9,21,2,0,25.76
2018,9,21,3,0,25.71
2018,9,21,4,0,25.7
2018,9,21,5,0,25.37
2018,9,21,6,69.67,25.47
2018,9,21,7,227.42,25.82
2018,9,21,8,414.6,26.01
2018,9,21,9,608.59,26.31
2018,9,21,10,665.79,27.03
2018,9,21,11,723.15,27.92
2018,9,21,12,717.54,28.64
2018,9,21,13,605.73,29.12
2018,9,21,14,471.27,29.33
2018,9,21,15,371.33,29.14
2018,9,21,16,207.17,28.66
2018,9,21,17,39.91,27.73
2018,9,21,18,0,26.68
2018,9,21,19,0,26.38
2018,9,21,20,0,26.14
2018,9,21,21,0,26.06
2018,9,21,22,0,26.26
2018,9,21,23,0,26.33
2018,9,22,0,0,25.94
2018,9,22,1,0,25.64
2018,9,22,2,0,25.4
2018,9,22,3,0,25.07
2018,9,22,4,0,24.8
2018,9,22,5,0,24.68
2018,9,22,6,83.38,25.33
2018,9,22,7,281.44,26.69
2018,9,22,8,471.84,27.94
2018,9,22,9,597.87,29.13
2018,9,22,10,678.25,30.16
2018,9,22,11,748.27,30.77
2018,9,22,12,705.86,31.04
2018,9,22,13,628.31,31.19
2018,9,22,14,506.77,31.13
2018,9,22,15,348.71,30.84
2018,9,22,16,169.58,30.36
2018,9,22,17,35.86,29.25
2018,9,22,18,0,27.72
2018,9,22,19,0,27.18
2018,9,22,20,0,26.68
2018,9,22,21,0,26.25
2018,9,22,22,0,25.88
2018,9,22,23,0,25.55
2018,9,23,0,0,25.23
2018,9,23,1,0,24.97
2018,9,23,2,0,24.76
2018,9,23,3,0,24.65
2018,9,23,4,0,24.7
2018,9,23,5,0,24.84
2018,9,23,6,72.87,25.66
2018,9,23,7,259.84,27.23
2018,9,23,8,468.82,29.3
2018,9,23,9,512.82,30.26
2018,9,23,10,616.27,30.81
2018,9,23,11,676.61,31.21
2018,9,23,12,603.11,31.38
2018,9,23,13,533.46,31.28
2018,9,23,14,480.62,31.01
2018,9,23,15,270.42,30.59
2018,9,23,16,141.04,30.13
2018,9,23,17,30.51,29.08
2018,9,23,18,0,27.76
2018,9,23,19,0,27.45
2018,9,23,20,0,27.22
2018,9,23,21,0,27.01
2018,9,23,22,0,27.1
2018,9,23,23,0,27.12
2018,9,24,0,0,26.76
2018,9,24,1,0,26.26
2018,9,24,2,0,25.88
2018,9,24,3,0,25.49
2018,9,24,4,0,25.17
2018,9,24,5,0,24.96
2018,9,24,6,67.38,25.55
2018,9,24,7,219.77,26.58
2018,9,24,8,419.36,28.17
2018,9,24,9,500.3,29.26
2018,9,24,10,660.98,29.9
2018,9,24,11,666.57,30.37
2018,9,24,12,609.86,30.51
2018,9,24,13,569.98,30.44
2018,9,24,14,424.25,30.19
2018,9,24,15,300.31,29.82
2018,9,24,16,145.85,29.45
2018,9,24,17,30.72,28.4
2018,9,24,18,0,27.18
2018,9,24,19,0,26.9
2018,9,24,20,0,26.76
2018,9,24,21,0,26.62
2018,9,24,22,0,26.32
2018,9,24,23,0,25.99
2018,9,25,0,0,25.73
2018,9,25,1,0,25.53
2018,9,25,2,0,25.4
2018,9,25,3,0,25.24
2018,9,25,4,0,25.13
2018,9,25,5,0,25.05
2018,9,25,6,13.2,25.62
2018,9,25,7,63.39,26.71
2018,9,25,8,129.02,27.81
2018,9,25,9,201.81,28.66
2018,9,25,10,369.4,29.37
2018,9,25,11,448.67,29.76
2018,9,25,12,499.38,29.87
2018,9,25,13,461.73,29.84
2018,9,25,14,361.3,29.59
2018,9,25,15,255.13,29.27
2018,9,25,16,116.51,28.9
2018,9,25,17,23.83,27.98
2018,9,25,18,0,26.93
2018,9,25,19,0,26.68
2018,9,25,20,0,26.51
2018,9,25,21,0,26.14
2018,9,25,22,0,25.7
2018,9,25,23,0,25.36
2018,9,26,0,0,25.11
2018,9,26,1,0,24.97
2018,9,26,2,0,24.87
2018,9,26,3,0,24.73
2018,9,26,4,0,24.52
2018,9,26,5,0,24.37
2018,9,26,6,31.12,25.18
2018,9,26,7,131.02,26.5
2018,9,26,8,257.41,27.75
2018,9,26,9,411.87,29.06
2018,9,26,10,495.09,29.85
